ID	SMILES	compound_name	DT50_count	DT50_gmean	DT50_log_median	DT50_log_gmean	DT50_log_spread	DT50_log_std	DT50_log_bayesian_mean	DT50_log_bayesian_std	DT50_log_bayesian_mean_std	canonical_SMILES	cropped_canonical_SMILES	cropped_canonical_SMILES_no_stereo	pathway_name	compound_id	node_depth	acidity_std	CEC_log_std	OC_log_std	biomass_log_std	temperature_std	logDT50_mean	logDT50_std
415	CCO[P+](=O)[O-]	Fosetyl-AL	13	1.1734604600046263	1.0	0.0694684605378418	0.3010299956639812	0.12683147623911142	-0.37	0.5	0.28	CCO[P+](=O)[O-]	CCO[P+](=O)[O-]	CCO[P+](=O)[O-]	Fosetyl-AL	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d363466e-1b13-43af-8518-5b4ee25baba9/structure/ac0a4106-8ebc-4754-bbf0-79c9befd2a34	0	0.7617326869647466	0.21280103636098463			3.370600353877945	-0.37	0.28
417	O=C(O)c1nc2ccccc2[nH]1	M01 2-Carboxybenzimidazole	3	13.076218922247227	18.2	1.1164821829337248	0.4906940619089364	0.22458637603920042	1.12	0.4	0.27	O=C(O)c1nc2ccccc2[nH]1	O=C(O)c1nc2ccccc2[nH]1	O=C(O)c1nc2ccccc2[nH]1	Fuberidazole	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2fd332a9-c024-4f2e-99d1-093168fec2e4/structure/c6f5d9e8-21d5-484c-a6cd-37d724b33cbb	1	0.35590260840104354				0.0	1.12	0.27
418	c1coc(-c2nc3ccccc3[nH]2)c1	Fuberidazole	4	10.144174960293268	11.4	1.0062167310379189	0.4038893411852388	0.1623782009019025	1.01	0.35	0.2	c1coc(-c2nc3ccccc3[nH]2)c1	c1coc(-c2nc3ccccc3[nH]2)c1	c1coc(-c2nc3ccccc3[nH]2)c1	Fuberidazole	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/32171471-2068-411c-988b-68a0f99364af/structure/41673be7-3778-43a4-b8ca-9bd64d6f5e58	0	0.6647367900154164				0.0	1.01	0.2
419	CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1	Gamma-cyhalothrin	17	36.42171265018738	28.82	1.5613603636730113	1.5252199610952402	0.3670791729120577	1.57	0.39	0.1	CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1	CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1	CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1	Gamma-cyhalothrin	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/b04d3135-76d3-46ba-810a-df8a2c69e3a1/structure/55a912dd-3c4e-4af7-b42f-f10e065818f9	0	0.6961669648199162	0.17267620994426097			3.0630803021631676	1.57	0.1
420	O=Cc1cccc(Oc2ccc(O)cc2)c1	3-(4-hydroxyphenoxy) benzaldehyde	2	16.24130536625674	17.55	1.2106209319605274	0.34638886803980773	0.17319443401990386	1.21	0.41	0.34	O=Cc1cccc(Oc2ccc(O)cc2)c1	O=Cc1cccc(Oc2ccc(O)cc2)c1	O=Cc1cccc(Oc2ccc(O)cc2)c1	Gamma-cyhalothrin	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/0976c02d-3845-47f2-ae50-0a097041ed23/structure/0daa7056-9792-47de-95ba-deaeb2ba5712	2	0.25	0.2945629530569045			0.0	1.21	0.34
421	C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O	Gibberellic acid	2	2.078845833629805	2.21	0.3178222834216878	0.3069388552745015	0.15346942763725074	0.33	0.42	0.37	C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O	C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O	C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O	Gibberellic acid	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/1c42e46f-42f3-4d73-9c5a-0539a61d1271/structure/54f1115d-7532-4605-9d17-db376a2fcd49	0	0.5549999999999997	0.17901387707639116			0.0	0.33	0.37
422	CP(=O)(O)CCC(=O)O	3-methylphosphinico-propionic acid (MPP)	9	12.309591058480114	14.0	1.0902436253118566	0.5099137681159699	0.18202114811139064	1.1	0.3	0.1	CP(=O)(O)CCC(=O)O	CP(=O)(O)CCC(=O)O	CP(=O)(O)CCC(=O)O	Glufosinate ammonium	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f5e5d599-6f5b-42c5-a08e-6858996f348e/structure/94a75cfc-6b52-4f98-a5ad-fa6b02762350	2	0.6182412330330469	0.3383069969204347			0.4714045207910317	1.1	0.1
423	CP(=O)([O-])CCC(N)C(=O)O	Glufosinate ammonium (GA)	13	7.8971864669023875	8.0	0.8974723926148988	0.5563025007672872	0.15687283942034336	0.9	0.27	0.08	CP(=O)([O-])CCC(N)C(=O)O	CP(=O)([O-])CCC(N)C(=O)O	CP(=O)([O-])CCC(N)C(=O)O	Glufosinate ammonium	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/555118ac-df56-4c8f-b493-2dd8d8cc80b2/structure/ea2820b1-81dd-4bd3-975b-eb35a9572aee	0	0.5735800579171461	0.43761615954690775			2.9472683170258485	0.9	0.08
424	CC(=O)NC(CCP(C)(=O)O)C(=O)O	disodium L-2-acetamido-4-methylphosphinato-butyrate (NAG)	2	0.7071067811865476	0.75	-0.15051499783199057	0.3010299956639812	0.1505149978319906	-0.09	0.41	0.36	CC(=O)NC(CCP(C)(=O)O)C(=O)O	CC(=O)NC(CCP(C)(=O)O)C(=O)O	CC(=O)NC(CCP(C)(=O)O)C(=O)O	Glufosinate ammonium	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f79c7e66-3674-48e5-bafb-63e495804e7f/structure/d09ecac4-dd8e-4c13-80d1-ca8cc4a6d1ce	1	0.25	0.13786206519960548			0.0	-0.09	0.36
425	CP(=O)(O)CC(=O)O	2-methylphosphinico-acetic acid (MPA)	8	21.062427243761146	20.5	1.323508418028464	0.9665762445130504	0.32075680813657786	1.32	0.38	0.14	CP(=O)(O)CC(=O)O	CP(=O)(O)CC(=O)O	CP(=O)(O)CC(=O)O	Glufosinate ammonium	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/42738cf7-ace7-4d44-b5d0-179b72aea71c/structure/d0e9d5b6-418e-44e5-bb1d-d9c03ee916fa	1	0.36657195746537946	0.10514348259052407			0.4841229182759271	1.32	0.14
426	NCP(=O)(O)O	AMPA	11	202.19234500942545	133.696	2.305764709202075	1.4399263464034684	0.5275014760886167	2.4	0.69	0.23	NCP(=O)(O)O	NCP(=O)(O)O	NCP(=O)(O)O	Glyphosate	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8622bed8-c347-45d7-bd1f-0a2e740ceffb/structure/3391ade7-fd3c-4b75-8172-8f9b31f4970e	1	0.7978276290150869	0.1788476899656578			3.692744729379982	2.4	0.23
427	O=C(O)CNCP(=O)(O)O	Glyphosate	11	7.60623140039733	8.07	0.8811695335902873	1.7711622142702481	0.6277750302781546	0.89	0.64	0.2	O=C(O)CNCP(=O)(O)O	O=C(O)CNCP(=O)(O)O	O=C(O)CNCP(=O)(O)O	Glyphosate	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/fb49d2cc-8cb5-47dc-bb70-a8f2097e5237/structure/fa187ded-4e65-46d4-9d5a-176d35d4e0c2	0	0.7978276290150867	0.1788476899656578			3.692744729379982	0.89	0.2
428	N=C(N)NCCCCCCCCNC(=N)N	GG	5	27.866083836500778	29.1	1.44507593937347	0.5918592906551929	0.20664019602721745	1.44	0.34	0.18	N=C(N)NCCCCCCCCNC(=N)N	N=C(N)NCCCCCCCCNC(=N)N	N=C(N)NCCCCCCCCNC(=N)N	Guazatine	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/fa235992-596f-45bd-bf2e-52c3b28bf14d/structure/91aa8bff-66e9-4b00-b973-a15e66dfeb5d	0	0.5238320341483518	0.08905464246854658			4.0	1.44	0.18
429	N=C(N)NCCCCCCCCN	GN	5	11.98325279957115	11.3	1.0785747213216828	0.7617608341954742	0.27232277630160656	1.08	0.36	0.18	N=C(N)NCCCCCCCCN	N=C(N)NCCCCCCCCN	N=C(N)NCCCCCCCCN	Guazatine	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/bf31fd32-7cee-4470-b293-730fade49f19/structure/5aaf7d22-db7f-4a35-805e-31194563d0b4	1	0.5238320341483517	0.08905464246854658			4.0	1.08	0.18
431	COc1c(Cl)ccc(-c2cc(N)c(Cl)c(C(=O)O)n2)c1F	X11393729	4	10.519381901784676	10.6	1.021990222276804	1.0365805087004318	0.3775123949173618	1.04	0.44	0.25	COc1c(Cl)ccc(-c2cc(N)c(Cl)c(C(=O)O)n2)c1F	COc1c(Cl)ccc(-c2cc(N)c(Cl)c(C(=O)O)n2)c1F	COc1c(Cl)ccc(-c2cc(N)c(Cl)c(C(=O)O)n2)c1F	Halauxifen-methyl 	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/4b6f47aa-b851-455d-8f31-af9713b0f32e/structure/455330f9-e6b0-47dc-aca4-6039798c641a	1	0.9883698700385397	0.14820675877777706			0.0	1.04	0.25
432	COC(=O)c1nc(-c2ccc(Cl)c(OC)c2F)cc(N)c1Cl	Halauxifen-methyl	4	1.23370908535031	1.2000000000000002	0.0912127630019232	0.3010299956639812	0.11031224907719397	0.1	0.33	0.19	COC(=O)c1nc(-c2ccc(Cl)c(OC)c2F)cc(N)c1Cl	COC(=O)c1nc(-c2ccc(Cl)c(OC)c2F)cc(N)c1Cl	COC(=O)c1nc(-c2ccc(Cl)c(OC)c2F)cc(N)c1Cl	Halauxifen-methyl 	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a078a894-5791-4006-bc6a-9eff819c9104/structure/89bf7acc-7788-43d5-94c5-701169332292	0	0.9883698700385396	0.14820675877777706			0.0	0.1	0.19
433	Nc1cc(-c2ccc(Cl)c(O)c2F)nc(C(=O)O)c1Cl	X11449757	4	41.0979851159301	39.2	1.6138205305261129	0.48512164246794276	0.18348848019157782	1.62	0.36	0.2	Nc1cc(-c2ccc(Cl)c(O)c2F)nc(C(=O)O)c1Cl	Nc1cc(-c2ccc(Cl)c(O)c2F)nc(C(=O)O)c1Cl	Nc1cc(-c2ccc(Cl)c(O)c2F)nc(C(=O)O)c1Cl	Halauxifen-methyl 	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/be3fd56f-f356-45cc-b53f-b7d576028c19/structure/aecd65ff-9491-41a6-9bc8-eccb9177b2ef	2	0.9883698700385396	0.14820675877777706			0.0	1.62	0.2
434	COC(=O)C1=C(Cl)NN(C)C1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1	Halosulfuron-methyl (HSM)	2	23.932404810214948	25.25	1.3789863402069342	0.2869157865987708	0.1434578932993854	1.38	0.41	0.36	COC(=O)C1=C(Cl)NN(C)C1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1	COC(=O)C1=C(Cl)NN(C)C1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1	COC(=O)C1=C(Cl)NN(C)C1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1	Halosulfuron-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d9429ed0-453c-4981-a394-014f8025220e/structure/aa3cf15f-a856-42cd-aae8-bd70bae81306	0	1.25	0.08505044768324688			0.0	1.38	0.36
435	COC(=O)c1c(Cl)nn(C)c1S(N)(=O)=O	Chlorosulfonamide (CSE)	2	46.50483845794971	46.95	1.6674981401216122	0.12008623381388794	0.06004311690694397	1.67	0.39	0.35	COC(=O)c1c(Cl)nn(C)c1S(N)(=O)=O	COC(=O)c1c(Cl)nn(C)c1S(N)(=O)=O	COC(=O)c1c(Cl)nn(C)c1S(N)(=O)=O	Halosulfuron-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f129e821-a7ee-49ca-bd8c-08f69bfb1826/structure/bb2d9a25-7ae2-4607-b7e4-f82f362f914d	1	1.25	0.08505044768324688			0.0	1.67	0.35
436	COC(=O)c1c(Cl)nn(C)c1Nc1nc(OC)cc(OC)n1	Halosulfuron-methyl rearrangement (HSMR)	1	76.49999999999999	76.5	1.8836614351536176	0.0	0.0	1.82	0.47	0.61	COC(=O)c1c(Cl)nn(C)c1Nc1nc(OC)cc(OC)n1	COC(=O)c1c(Cl)nn(C)c1Nc1nc(OC)cc(OC)n1	COC(=O)c1c(Cl)nn(C)c1Nc1nc(OC)cc(OC)n1	Halosulfuron-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c30fbb3b-5120-4ba9-9174-eec7b49f416c/structure/361fd5cd-7ab6-4bd3-be26-bb53211e2976	1	0.0	0.0			0.0	1.82	0.61
437	Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1	DE-535 Phenol	7	33.594826047209004	25.5	1.5262723966704976	0.8624157378650554	0.2973505973883408	1.53	0.37	0.16	Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1	Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1	Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1	Haloxyfop-P (DE-535)	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/fd1603be-98d7-4d74-9f70-eb2736d37742/structure/c19efdc8-43e5-457b-9d57-9e012954d891	1	0.575343730445779	0.15300844863001165			3.4992710611188254	1.53	0.16
438	CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O	DE-535 acid	19	10.931482048487434	12.0	1.0386790459246835	0.829303772831025	0.22486354244367698	1.04	0.28	0.07	CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O	CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O	CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O	Haloxyfop-P (DE-535)	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/fe735811-6732-4dc4-a444-36f41126aacd/structure/a405bd20-0f2b-4f64-ac86-2fb5252fa65b	1	0.6993071363243245	0.12432762411047006			2.958978802822953	1.04	0.07
439	Oc1ncc(C(F)(F)F)cc1Cl	DE-535 pyridinol	13	158.65756839291268	153.0	2.2004607939459198	1.1256524499684404	0.31865228759796976	2.2	0.36	0.1	Oc1ncc(C(F)(F)F)cc1Cl	Oc1ncc(C(F)(F)F)cc1Cl	Oc1ncc(C(F)(F)F)cc1Cl	Haloxyfop-P (DE-535)	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/13e1c711-ff27-4f08-ab94-912968bb5ced/structure/4d225e95-bfcd-43ae-b5ec-b580ad370e2e	2	0.7258539145898737	0.12965651293053707			3.6124783736376886	2.2	0.1
440	Cn1cc(C(F)(F)F)cc(Cl)c1=O	DE-535 pyridinone	6	176.03297758838315	184.0	2.2455940351042334	0.30050004504068273	0.09914263512731278	2.24	0.29	0.13	Cn1cc(C(F)(F)F)cc(Cl)c1=O	Cn1cc(C(F)(F)F)cc(Cl)c1=O	Cn1cc(C(F)(F)F)cc(Cl)c1=O	Haloxyfop-P (DE-535)	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/816c2eb5-d630-4d04-90c3-287b14944ab1/structure/74b87637-3be8-4b98-a11f-172bcbbbfa06	2	0.6335525936249403	0.16262269398730927			0.0	2.24	0.13
441	CC1NC(=O)SC1c1ccc(Cl)cc1	PT-1-3	3	25.893051807607332	31.0	1.4131832402801578	0.3399480616943509	0.1493878043048165	1.43	0.36	0.24	CC1NC(=O)SC1c1ccc(Cl)cc1	CC1NC(=O)SC1c1ccc(Cl)cc1	CC1NC(=O)SC1c1ccc(Cl)cc1	Hexythiazox 	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/bdcd9bdf-7193-4817-8a58-ee81d12df60d/structure/773d9939-253f-4e9b-882e-c1a857491e78	4	1.1775681155103794	0.6399684424283593			0.0	1.43	0.24
442	CC1C(c2ccc(Cl)cc2)SC(=O)N1C(N)=O	PT-1-2	3	107.51393365451527	165.0	2.0314647518528446	0.9825942486601889	0.42215733190365295	2.02	0.47	0.32	CC1C(c2ccc(Cl)cc2)SC(=O)N1C(N)=O	CC1C(c2ccc(Cl)cc2)SC(=O)N1C(N)=O	CC1C(c2ccc(Cl)cc2)SC(=O)N1C(N)=O	Hexythiazox 	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/edca8c47-e4a1-49c3-ac77-ea610ea0b669/structure/247818aa-10b4-4a20-9b96-105b3e9ce716	3	1.1775681155103794	0.6399684424283593			0.0	2.02	0.32
443	CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCC(=O)CC1	PT-1-9	2	48.958553900212365	49.25	1.6898285814734293	0.09472812246261597	0.047364061231307986	1.67	0.4	0.32	CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCC(=O)CC1	CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCC(=O)CC1	CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCC(=O)CC1	Hexythiazox 	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/cb6a7406-eb4f-482e-a225-5b2af7803ac1/structure/175b5df3-0ef3-41f6-a48c-cc0e52a0526e	2	0.25	0.14127329498498398			0.0	1.67	0.32
444	Cc1cc(O)no1	Hymexazol	5	22.560635940336354	15.4	1.3533513373984634	1.1066942824922013	0.3769259801317504	1.36	0.44	0.22	Cc1cc(O)no1	Cc1cc(O)no1	Cc1cc(O)no1	Hymexazol	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/5fd30dfc-4aae-4266-804a-b9ee1b839b2d/structure/ea8b67f7-885e-4d8e-bf78-b54756feca20	0	1.2345039489608771	0.16667808457046254			4.898979485566356	1.36	0.22
445	C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl	Imazalil	2	40.69187879663459	53.254999999999995	1.609507742253727	0.6660918761609658	0.3330459380804829	1.6	0.46	0.4	C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl	C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl	C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl	Imazalil	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/451aad54-af54-43ac-82dd-1774a7e274de/structure/dbc79f99-8de6-4594-83d8-8336ec6275eb	0	0.0	0.0			2.5	1.6	0.4
446	OC(Cn1ccnc1)c1ccc(Cl)cc1Cl	R014821	3	6.584091959933829	5.36	0.81849588803242	0.30439663641393844	0.13940196534472057	0.81	0.37	0.25	OC(Cn1ccnc1)c1ccc(Cl)cc1Cl	OC(Cn1ccnc1)c1ccc(Cl)cc1Cl	OC(Cn1ccnc1)c1ccc(Cl)cc1Cl	Imazalil	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/ba8e6f49-edad-49e6-a707-b20dccb242fd/structure/0a30fc12-27fd-4126-b9fa-f18313269617	1	0.3983577398380618	0.1768104145057334			0.0	0.81	0.25
447	COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1	Imazamox	6	33.80205873678519	26.15	1.5289431520763863	1.5653667512761655	0.5132918507541989	1.54	0.54	0.24	COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1	COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1	COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1	Imazamox	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/924de66a-fb14-4ece-ba64-c00f0829ff10/structure/6d610af6-2683-4a3d-8c66-bf690f27ca66	0	0.9650849127868949	0.164681148382344			2.3570226039551585	1.54	0.24
448	CC(C)C1(C)N=C(c2ncc(C(=O)O)cc2C(=O)O)NC1=O	CL 312622	6	25.414940417086985	27.35	1.4050890958777673	0.9535986331436197	0.30957673084244536	1.41	0.39	0.17	CC(C)C1(C)N=C(c2ncc(C(=O)O)cc2C(=O)O)NC1=O	CC(C)C1(C)N=C(c2ncc(C(=O)O)cc2C(=O)O)NC1=O	CC(C)C1(C)N=C(c2ncc(C(=O)O)cc2C(=O)O)NC1=O	Imazamox	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/10d212c7-3fb9-42ba-86d4-5ed10af3e83e/structure/0e0238a6-4bc2-42c4-a7d6-7fb431b062fa	1	0.7197607627229727	0.16337171195603228			2.3570226039551585	1.41	0.17
449	CC(C)C1(C)N=C(c2ncc(C(=O)O)cc2O)NC1=O	CL 354825	7	386.83775802364363	300.0	2.5875288576059132	0.9586073148417751	0.37996275180082334	2.75	0.63	0.3	CC(C)C1(C)N=C(c2ncc(C(=O)O)cc2O)NC1=O	CC(C)C1(C)N=C(c2ncc(C(=O)O)cc2O)NC1=O	CC(C)C1(C)N=C(c2ncc(C(=O)O)cc2O)NC1=O	Imazamox	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/ad680b60-31dc-4099-9743-02baa0752f0c/structure/e06ee69d-e801-49d7-a942-689eace0b27b	2	0.9705878715121729	0.15547685009287224			2.2587697572631282	2.75	0.3
450	CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O	Imazaquin	6	136.4431546328535	136.25	2.1349517519534964	1.1379720310603256	0.3441534084396548	2.12	0.41	0.19	CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O	CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O	CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O	Imazaquin	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/44708426-2386-44aa-a130-443c8f225b07/structure/f36d473a-3f9a-4fe1-82d8-ee443559607f	0	1.1729592206608606	0.24801477832523872			4.487637339278753	2.12	0.19
451	CC(C)C(C)(NC(=O)c1nc2ccccc2cc1C(=O)O)C(N)=O	CL 266066 (2-(1-carbony-1,2-dimethyl-propylcarbamoyl)-quinoline-3-carboxylic acid)	3	36.37040423273468	30.0	1.560748127974439	0.2803271334057422	0.12881748297144568	1.56	0.38	0.26	CC(C)C(C)(NC(=O)c1nc2ccccc2cc1C(=O)O)C(N)=O	CC(C)C(C)(NC(=O)c1nc2ccccc2cc1C(=O)O)C(N)=O	CC(C)C(C)(NC(=O)c1nc2ccccc2cc1C(=O)O)C(N)=O	Imazaquin	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9eef407f-8f25-4930-961d-2939ae55c2d4/structure/eb943449-7944-476b-92c5-8451b8548f71	1	0.38586123009300727	0.15534176403847533			0.0	1.56	0.26
452	COc1cc(O)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1	HMS	3	10.028584879279089	8.2	1.001239654607705	0.26227740667196464	0.12363875520651203	1.01	0.37	0.24	COc1cc(O)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1	COc1cc(O)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1	COc1cc(O)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1	Imazosulfuron	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/b92f0cf9-5dc2-4707-8d11-2f8ab1e672d9/structure/49821718-ecfd-4519-9bb1-3e962c51c17b	1	0.7408703590297624	0.14314803227415998			0.0	1.01	0.24
453	COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1	Imazosulfuron	5	39.41801345246108	34.0	1.5956947333788956	0.6052416501141515	0.21961460309016792	1.61	0.35	0.17	COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1	COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1	COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1	Imazosulfuron	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8962fd95-561f-43e7-9fc3-0fa0062538df/structure/9da9d010-8172-48dc-8a51-451b9d397a28	0	0.8221921916437785	0.2467367270477696			0.0	1.61	0.17
454	NS(=O)(=O)c1c(Cl)nc2ccccn12	IPSN	4	164.0432688456167	96.75	2.214958414769733	1.1101382787418117	0.4552220951828962	2.26	0.62	0.37	NS(=O)(=O)c1c(Cl)nc2ccccn12	NS(=O)(=O)c1c(Cl)nc2ccccn12	NS(=O)(=O)c1c(Cl)nc2ccccn12	Imazosulfuron	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/485f56a0-d4bc-4694-a27f-917270e322f1/structure/32a850eb-1a98-48aa-aa2d-9cec83c39b4d	1	0.8257572282456871	0.15225082225418285			0.0	2.26	0.37
455	O=[N+]([O-])N=C1NCCN1Cc1ccnc(Cl)c1	Imidacloprid 	6	185.90504208742476	189.5	2.269291168798529	0.5369869991917042	0.15947541711172858	2.3	0.35	0.16	O=[N+]([O-])N=C1NCCN1Cc1ccnc(Cl)c1	O=[N+]([O-])N=C1NCCN1Cc1ccnc(Cl)c1	O=[N+]([O-])N=C1NCCN1Cc1ccnc(Cl)c1	Imidacloprid 	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/41a4626d-e869-407e-b6f3-a3184b1d6fe3/structure/f397b524-a010-492b-b2cc-d80b4f95d0c5	0	0.389087250997625				0.0	2.3	0.16
456	COC(=O)c1ccc(I)cc1S(=O)(=O)NC(=O)Nc1nc(C)nc(O)n1	AE F145741	7	22.465242635850874	17.76	1.3515111135518838	1.688882114479484	0.5617210693765701	1.35	0.58	0.24	COC(=O)c1ccc(I)cc1S(=O)(=O)NC(=O)Nc1nc(C)nc(O)n1	COC(=O)c1ccc(I)cc1S(=O)(=O)NC(=O)Nc1nc(C)nc(O)n1	COC(=O)c1ccc(I)cc1S(=O)(=O)NC(=O)Nc1nc(C)nc(O)n1	Iodosulfuron-methyl-sodium	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/ee9ecedb-ea85-4db3-9582-39621ad9b53c/structure/84b8de5a-1808-4910-bcf8-3cf3acc96194	1	0.10690449676496973	0.0862509196466487			3.499271061118826	1.35	0.24
